,geolocation_zip_code_prefix,latitude,longitude
1419896,6787,-23.62704363918865,-46.79980025520799
1419988,6780,-23.617823004822213,-46.79358236394467
1420038,6726,-23.665930600578445,-47.02993636190237
1420238,6767,-23.61680127254892,-46.786842838738565
1420311,6715,-23.60931570674486,-46.8753062213065
1420538,6784,-23.624018922687156,-46.793295569834896
1420545,6790,-23.61030541993188,-46.78378189508913
1420606,6768,-23.607693000000005,-46.75265774999998
1420661,6707,-23.592204997718003,-46.86812372373
1421035,6753,-23.60435412545441,-46.75198912308847
1421185,6702,-23.580893514570946,-46.924123919095166
1421567,6760,-23.61309814432454,-46.77081710713256
1421683,6774,-23.641264649957648,-46.80037274803932
1421984,6721,-23.645771633360276,-46.98439885206878
1422134,6714,-23.600313736455817,-46.87138992616375
1423152,6720,-23.636208457701084,-46.9756788948205
1423684,6722,-23.65030577512848,-46.95766240287004
1424100,6795,-23.615066461567263,-46.79855272938433
1424548,6757,-23.61150502746371,-46.77842645756407
1425483,6729,-23.705814069392304,-47.02894506994056
1426024,6728,-23.683053826002467,-47.01811401873671
1463728,6793,-23.619672721933625,-46.81016057837504
1506427,6814,-23.6572766081135,-46.80590562447345
1506440,6826,-23.664515636418688,-46.80278326934626
1506455,6865,-23.74304513879952,-46.79107615445491
1506464,6843,-23.658831533729536,-46.861262119077765
1506471,6833,-23.652496885105823,-46.83798857631722
1506472,6835,-23.678719438253747,-46.85362107799065
1506476,6850,-23.70404669608747,-46.851423799613336
1506489,6815,-23.654906570084798,-46.81387707340303
1506497,6803,-23.64698286895065,-46.8457050644261
1506503,6852,-23.711999038621556,-46.85931236190325
1506516,6846,-23.635424074383973,-46.87334113976557
1506530,6867,-23.75419499999998,-46.80973830999994
1506546,6851,-23.720001923582828,-46.86157036077477
1506553,6840,-23.65064487501945,-46.85714590274967
1506558,6813,-23.65039033028447,-46.80292564377628
1506570,6807,-23.630417161261416,-46.82669592270185
1506581,6856,-23.69028149999999,-46.80095174999999
1506586,6844,-23.662872365543212,-46.89330326172887
1506587,6820,-23.66364846622004,-46.79594902419812
1506609,6871,-23.72033746105922,-46.85362208015704
1506613,6824,-23.669657221034846,-46.810737255407446
1506623,6817,-23.62835584707712,-46.81310630988513
1506624,6823,-23.671959474609,-46.80336321397664
1506643,6890,-23.854365356661845,-46.95453617477526
1506679,6804,-23.64240477118844,-46.84976106435324
1506696,6872,-23.732035438802,-46.8566753001616
1506735,6859,-23.71938727401964,-46.84252095196072
1506737,6888,-23.6870235,-46.86083774999999
1506739,6806,-23.638721562871435,-46.837239103381634
1506862,6816,-23.645106,-46.83806297056964
1506891,6810,-23.650602102678075,-46.795999133052526
1506909,6863,-23.720900932357058,-46.79874786562563
1506939,6853,-23.68913659838998,-46.85084778934157
1507054,6864,-23.748060277471268,-46.79399156767659
1507178,6855,-23.685282,-46.826154
1507444,6857,-23.709639237874597,-46.80434487268545
1507468,6885,-23.702796689441573,-46.877468146497456
1507469,6805,-23.640724351376285,-46.85460656771887
1507666,6866,-23.757565262220748,-46.80819952641272
1507885,6874,-23.75956062345793,-46.84383738575602
1508005,6858,-23.71935075300354,-46.82570527868464
1508033,6825,-23.666629119597378,-46.808828744503536
1508222,6845,-23.64428184430716,-46.90232761143171
1508856,6868,-23.7490929682216,-46.79385532943427
1509028,6882,-23.740323844601743,-46.89787469482508
1512292,6887,-23.717373205444247,-46.81277569109751
1514558,6870,-23.74956651828874,-46.88529751613039
1533586,6900,-23.82852167738724,-46.814795982633896
1533954,6950,-23.931406546387684,-47.07199584429756
1558243,7041,-23.48392863558197,-46.54665783166945
1558247,7084,-23.453200132516344,-46.484469408993874
1558256,7082,-23.43435209908248,-46.54289717277396
1558274,7012,-23.47194530291957,-46.5286161352722
1558279,7061,-23.451109595620025,-46.55006957063305
1558285,7023,-23.478156,-46.5416505
1558298,7062,-23.464698537884477,-46.54732435567544
1558303,7020,-23.46957611878932,-46.53809007799066
1558320,7024,-23.471140526227718,-46.545920847769615
1558342,7044,-23.48032754593456,-46.55338010352588
1558347,7021,-23.476147344711183,-46.53627213044607
1558365,7092,-23.461698740492825,-46.544156355675455
1558372,7040,-23.47667359838998,-46.54462276311386
1558380,7074,-23.457428518177625,-46.56396476894224
1558387,7031,-23.496488565250488,-46.54671310832206
1558399,7064,-23.448937515516096,-46.553315260612784
1558459,7097,-23.44634995836461,-46.54365549347912
1558479,7091,-23.464392221253405,-46.54273714209829
1558493,7043,-23.484869015263445,-46.55279727768482
1558508,7073,-23.45043630283224,-46.56537341000341
1558536,7096,-23.450562303912523,-46.537281282820686
1558542,7095,-23.459619887039068,-46.53766542783774
1558571,7032,-23.50542926894224,-46.54869177407812
1558590,7010,-23.470017831525222,-46.52874805176293
1558627,7072,-23.44890331779098,-46.5573364365803
1558640,7053,-23.47459008907121,-46.56096944910216
1558645,7080,-23.444232506520866,-46.54848453344108
1558661,7070,-23.45179751457096,-46.55390064723872
1558682,7063,-23.457157219256768,-46.56012296350051
1558688,7094,-23.45088569608748,-46.54498377407813
1558712,7083,-23.43992670330083,-46.55230394324541
1558721,7054,-23.465607904524205,-46.55524175728547
1558739,7090,-23.46738266472387,-46.53599076242136
1558753,7050,-23.4626275634197,-46.55332188634656
1558759,7060,-23.451978604218368,-46.54807795115124
1558767,7042,-23.48143747960067,-46.55022234540366
1558790,7077,-23.43410150291419,-46.55347243450285
1558793,7025,-23.483785075768957,-46.54155402025511
1558823,7011,-23.469772924231048,-46.53254627185643
1558833,7030,-23.49189491395926,-46.54629394463038
1558845,7093,-23.46034695920133,-46.54093519386578
1558860,7033,-23.4967913119626,-46.555892863725546
1558877,7051,-23.4691433119626,-46.54714331225105
1558885,7085,-23.42085702074166,-46.550243830160674
1558893,7081,-23.444360601996667,-46.551058040798665
1558965,7075,-23.43769934471118,-46.56133436955392
1558982,7022,-23.476499968636396,-46.53918159256159
1559118,7013,-23.47058431779098,-46.52329754593456
1559183,7071,-23.45576545628714,-46.569519172773965
1559342,7076,-23.433246502914187,-46.56532139064575
1559635,7052,-23.46712354010617,-46.554768775463096
1559949,7034,-23.47708125950717,-46.52523377185642
1560965,7056,-23.459393645572977,-46.56533488185765
1561336,7055,-23.46913213266778,-46.56209344463039
1597150,7133,-23.44007914793122,-46.51144923980033
1597157,7131,-23.42863214293956,-46.52196811296093
1597169,7178,-23.397110654452085,-46.39153777629982
1597179,7130,-23.441633350539565,-46.52250973688615
1597201,7144,-23.41680789286744,-46.50745327116394
1597220,7142,-23.411830065327237,-46.500920821017104
1597238,7182,-23.443265682209017,-46.46568017485144
1597245,7114,-23.45148088210395,-46.53010976420791
1597254,7197,-23.46307610751172,-46.51553610303015
1597271,7112,-23.465304114698757,-46.51148732089968
1597272,7191,-23.4574125322318,-46.5108025671688
1597283,7173,-23.43130297446477,-46.42849312822438
1597289,7175,-23.401526605603344,-46.40154470774425
1597302,7123,-23.44557935276127,-46.53198386081135
1597307,7141,-23.42586781265509,-46.504539524006
1597335,7151,-23.40768214432454,-46.45521436372553
1597351,7174,-23.425946339725343,-46.42940633972533
1597381,7155,-23.416430364418037,-46.46909115889548
1597391,7113,-23.461303138496163,-46.518866387039054
1597400,7152,-23.40802531933689,-46.47133305879546
1597430,7171,-23.427770500692493,-46.435559364418026
1597478,7111,-23.4646246045771,-46.52094903256674
1597500,7177,-23.41837967638064,-46.39071328129149
1597502,7140,-23.42207596280801,-46.49318406994056
1597509,7170,-23.4319484074384,-46.44869453427779
1597561,7132,-23.43615246572221,-46.51710112461768
1597617,7124,-23.42468549125742,-46.53172199125743
1597680,7135,-23.422313378296494,-46.520062240348594
1597696,7180,-23.45311768995765,-46.4744416242606
1597712,7193,-23.44736411878931,-46.5033182164868
1597734,7195,-23.44963005467713,-46.51236226311386
1597745,7161,-23.401157533417454,-46.430387580925895
1597822,7196,-23.45730754731953,-46.51325832361937
1597834,7153,-23.376380280598998,-46.451925193865776
1597897,7160,-23.411582298084145,-46.44838156702636
1598048,7176,-23.40949927477061,-46.39656594240867
1598185,7172,-23.422664682209017,-46.433081147931205
1598193,7190,-23.46000272745108,-46.49469066847478
1598344,7179,-23.397201419095158,-46.41869442783772
1598462,7110,-23.46798569608748,-46.52489026824975
1598465,7115,-23.44419816600658,-46.53461373987942
1598644,7192,-23.451856155981304,-46.50616235789715
1598664,7121,-23.45434789869583,-46.52191227407812
1598737,7194,-23.444148887039063,-46.50655197737896
1598769,7181,-23.448875288656403,-46.46781931729888
1598790,7150,-23.41957992423104,-46.46224752331352
1598885,7120,-23.45269640383172,-46.52468869539498
1598943,7145,-23.40396,-46.48452053274858
1599025,7159,-23.383265594235034,-46.40537509893825
1599094,7184,-23.403991499999997,-46.37721824999999
1599325,7122,-23.447025555369624,-46.519970678602334
1599331,7134,-23.430135991949918,-46.51056930904841
1599724,7162,-23.40339826977895,-46.45172229531418
1600489,7183,-23.44549010713256,-46.45827561587512
1601432,7143,-23.41873121065844,-46.50373953497029
1616026,7154,-23.37317624923539,-46.45044055536962
1663354,7241,-23.44803925506378,-46.421980491257415
1663375,7230,-23.45380367638063,-46.45145445920133
1663408,7252,-23.446277999999992,-46.40192999999999
1663417,7273,-23.46324850069249,-46.41923522952855
1663425,7240,-23.44504860421836,-46.43848654884874
1663441,7244,-23.44666323980033,-46.411660142102846
1663447,7243,-23.434701180163835,-46.40890359008191
1663459,7231,-23.45496427448088,-46.46921558018531
1663498,7251,-23.435049027756925,-46.40011952262103
1663528,7260,-23.43342619829973,-46.51212334325156
1663535,7272,-23.464877898695818,-46.42562878642738
1663662,7242,-23.44020126089216,-46.42148489425242
1663680,7215,-23.472999,-46.43944199999999
1663936,7221,-23.469882726614365,-46.46679213044607
1664000,7223,-23.467637336112848,-46.47943065015292
1664007,7210,-23.46085206994057,-46.44126771135092
1664016,7232,-23.467303561198,-46.46382867860234
1664037,7270,-23.46499917346644,-46.42743250582837
1664069,7263,-23.464030452680458,-46.40153450291419
1664100,7261,-23.410676208255264,-46.42291160766692
1664753,7222,-23.464103940879475,-46.47162563849616
1664927,7220,-23.464638461278803,-46.46461494240867
1665147,7250,-23.42048611656762,-46.37096227837728
1682670,7400,-23.39888374540156,-46.32526700508771
1682677,7438,-23.409083593249346,-46.28845523761368
1682682,7401,-23.38527609065766,-46.31301787468516
1682688,7402,-23.39591131724272,-46.31899827976228
1682703,7411,-23.40112949486411,-46.34138851387846
1682727,7428,-23.4051401067681,-46.32131950173096
1682732,7432,-23.423039783771525,-46.36774410079334
1682755,7404,-23.392080073547252,-46.30000896517394
1682776,7434,-23.41996124090287,-46.32738608027274
1682835,7435,-23.420704775891934,-46.31999795222253
1682864,7403,-23.391087779069785,-46.30914189647413
1682922,7417,-23.379132228693216,-46.3193123129911
1683580,7436,-23.41411051406001,-46.30289372746567
1683776,7414,-23.40573127385733,-46.36894597389416
1686442,7500,-23.313367272379296,-46.23184349266853
1696438,7600,-23.323581622627877,-46.571516434161296
1740463,7776,-23.343487811300083,-46.840175855948345
1740471,7704,-23.3774620733186,-46.753456523931526
1740475,7756,-23.392614153170587,-46.8648560590236
1740477,7716,-23.34251792334343,-46.745811114511866
1740486,7700,-23.36233213890305,-46.74058494125767
1740505,7724,-23.35910724526087,-46.72577421608218
1740515,7714,-23.34919431729901,-46.758603833385294
1740520,7713,-23.347181487784244,-46.75491144661285
1740534,7748,-23.39187012721304,-46.72906070986796
1740538,7786,-23.33393515295688,-46.83343856634467
1740548,7745,-23.386882070268666,-46.714929518546434
1740583,7715,-23.346343587355577,-46.75353432528885
1740616,7793,-23.412406339751573,-46.837639395854666
1740699,7790,-23.406238298215783,-46.84102497498486
1740758,7792,-23.41802254548405,-46.85038169374384
1740819,7791,-23.410894778076816,-46.86669107437556
1740852,7781,-23.28337854193818,-46.87287949815808
1740867,7743,-23.37574543898512,-46.71223339198137
1740909,7794,-23.4161044508218,-46.82095139406629
1740913,7739,-23.39258990576802,-46.71424273476632
1740919,7740,-23.38982275455052,-46.711885288759895
1740945,7749,-23.385689614726992,-46.7393390368175
1741031,7718,-23.339741429318384,-46.75688078158616
1741063,7726,-23.374820440198363,-46.7001191005693
1741072,7750,-23.358925864874035,-46.87806465278453
1741167,7788,-23.35094146725932,-46.82862290518524
1741169,7787,-23.33533144333977,-46.82864717398648
1741409,7717,-23.33489259844219,-46.75054691713594
1741415,7744,-23.395696824398385,-46.718998992766174
1742609,7727,-23.370101381026583,-46.67813688467624
1745022,7747,-23.390882787090632,-46.71565843233893
1747784,7752,-23.36287306259169,-46.84708856619089
1750458,7789,-23.362006704199494,-46.8476674521088
1754314,7807,-23.317321140748085,-46.73209089597715
1754322,7862,-23.32070476186048,-46.70968372491974
1754326,7810,-23.327944593668764,-46.7649382331396
1754329,7830,-23.29657990837416,-46.759794668535456
1754332,7853,-23.32210752777071,-46.711989193372986
1754337,7861,-23.31485845705649,-46.71470873781736
1754339,7840,-23.31636794199424,-46.73219626484425
1754345,7809,-23.326051095905196,-46.74858284830127
1754346,7851,-23.3297649815118,-46.72185739290544
1754349,7803,-23.3332578216097,-46.73298580320613
1754358,7801,-23.32214021469142,-46.72439247765867
1754359,7860,-23.320491085556,-46.719857848705146
1754360,7859,-23.327466916607417,-46.714120333285926
1754370,7808,-23.31983226194467,-46.74266293116371
1754371,7804,-23.325327646387912,-46.733637110975415
1754375,7802,-23.32609165148653,-46.73032319369107
1754377,7865,-23.304069000000005,-46.721583
1754380,7832,-23.30659065340576,-46.75630899502717
1754408,7850,-23.33363941935455,-46.724442949677226
1754413,7866,-23.295096434365902,-46.708240939623
1754420,7847,-23.312572747259598,-46.72483470496001
1754432,7841,-23.31466122792737,-46.738360040043865
1754438,7855,-23.32203322635345,-46.70362971131793
1754487,7857,-23.33266701118152,-46.706367792084336
1754491,7852,-23.32397198123811,-46.71861204864015
1754512,7813,-23.30687031531724,-46.762745102764434
1754557,7856,-23.321870915303485,-46.7015319988488
1754578,7835,-23.30456714827012,-46.74420873210161
1754591,7858,-23.326937394388622,-46.71473765290403
1754598,7844,-23.30415863979565,-46.73596344032686
1754616,7836,-23.30393615224852,-46.74135900649771
1754624,7849,-23.32073444672058,-46.72431471952343
1754652,7845,-23.305170633128444,-46.73027620789416
1754710,7867,-23.3151922918619,-46.77682065628585
1754768,7854,-23.325888190892385,-46.70730657041552
1755154,7812,-22.90682845367693,-47.0122315834516
1757890,7995,-23.29491024578862,-46.72683919708456
1757892,7903,-23.29424137310851,-46.74218749319965
1757899,7902,-23.289925329884277,-46.74363704355319
1757900,7916,-23.27472100559583,-46.75789069989596
1757904,7985,-23.285436459961183,-46.71111881569874
1757916,7998,-23.2894526643158,-46.73524341412425
1757921,7942,-23.27237014765088,-46.740118269733
1757925,7936,-23.263150260099117,-46.740331068886135
1757932,7920,-23.272514512289195,-46.76200824293724
1757933,7911,-23.283867902927923,-46.75166223035057
1757941,7990,-23.27750633679461,-46.73842567413335
1757943,7955,-23.26056266599994,-46.71825999999993
1757947,7952,-23.27250556799993,-46.722992578999936
1757951,7941,-23.268297966846376,-46.74331736936852
1757955,7906,-23.29707541718288,-46.7433102333937
1757957,7910,-23.280534410856124,-46.74845686150348
1757960,7901,-23.28465952226413,-46.74530930552704
1757962,7929,-23.26428126196928,-46.75404161050369
1757977,7909,-23.29101940434972,-46.746038100293504
1757983,7940,-23.268429052857943,-46.74907224925925
1757986,7904,-23.3011215709232,-46.73665911035962
1757997,7980,-23.28138052414315,-46.736846345042274
1758006,7957,-23.25464720374669,-46.74506871163964
1758033,7914,-23.277792673407887,-46.75273106592352
1758043,7913,-23.28886996787585,-46.759372209271696
1758061,7997,-23.265669519443986,-46.73850966436476
1758072,7907,-23.29475201994217,-46.75023106182071
1758089,7951,-23.274964280266037,-46.73184944258501
1758147,7991,-23.278086431118563,-46.7632788803458
